Roll;Pitch;COG_MAG;Ax;Ay;Az;T0;T1;Year;Month;Day;Hour;Min;Sec;Nanoseconds;Vn;Ve;Vd;H;AHor;AVert;ASpeed;AHeading;Time;GPSFlags;NbSat;Latitude;Longitude;Altitude_GPS;Vx;Vy;Vz;Accuracy;PosAccuracy;VelAccuracy;Status
0,5090519;0,6684427;-24;0,07466654;-0,1024704;-9,818631;39,88541;50,58289;13;5;18;9;4;50;231852302;14;-5;-16;14690936;3792;3188;83;3906604;551106000;31;8;483997034;24182363;187;-0,05679769;0,03819424;-0,03528366;1,721526;3,696368;0,9058292;2080767
0,5119962;0,6641372;-25;0,08439057;-0,09507083;-9,811305;39,89044;50,50659;13;5;18;9;4;51;112389972;-1;2;-14;14690936;3788;3197;40;3907130;551106750;31;8;483997047;24182373;187;-0,05276845;0,03348488;-0,02898597;1,741054;3,626358;0,8544554;2080767
0,550295;0,6867965;-25;0,08442833;-0,09017946;-9,816297;39,88037;50,58289;13;5;18;9;4;51;352545818;7;1;-5;14690936;3787;3201;98;3907412;551107000;31;8;483997051;24182377;187;-0,0564363;0,03626635;-0,0291005;1,747322;3,656936;0,8852181;2080767
0,541819;0,6362568;-25;0,09427436;-0,09019057;-9,823538;39,90555;50,50659;13;5;18;9;4;51;712852908;-39;-7;17;14690936;3785;3207;103;3907838;551107500;31;8;483997059;24182383;187;-0,05066331;0,03792381;-0,02526328;1,753608;3,653214;0,8660122;2080767
0,5172873;0,6529574;-25;0,09184553;-0,08283941;-9,823696;39,90051;50,50659;13;5;18;9;4;52;273167600;-47;-8;35;14690936;3781;3212;94;3908256;551108000;31;8;483997066;24182390;187;-0,05157501;0,03815237;-0,0257256;1,766229;3,598056;0,8748798;2080767
0,5272589;0,6532753;-26;0,08938818;-0,08282738;-9,818806;39,89044;50,58289;13;5;18;9;4;52;553317777;-8;4;23;14690936;3779;3214;57;3908419;551108250;31;8;483997069;24182393;187;-0,05107331;0,03653952;-0,02309759;1,772561;3,613453;0,8760367;2080767
0,5585883;0,6817029;-26;0,06756587;-0,08290483;-9,82634;39,92065;50,50659;13;5;18;9;4;52;873478355;30;7;23;14690936;3775;3214;88;3908672;551108750;31;8;483997072;24182397;187;-0,05655438;0,03759994;-0,018558;1,778912;3,64387;0,9011238;2080767
0,5620614;0,6581115;-26;0,08940163;-0,08279548;-9,808978;39,87534;50,58289;13;5;18;9;4;53;734100869;17;-8;-24;14690936;3767;3220;72;3909416;551109500;31;8;483997088;24182406;187;-0,05094445;0,04335623;-0,01987249;1,79581;3,648216;0,8931319;2080767
0,5755995;0,6420056;-27;0,07479509;-0,07057562;-9,809328;39,90051;50,58289;13;5;18;9;4;54;394411896;12;-11;-8;14690936;3761;3219;77;3909767;551110250;31;8;483997096;24182411;187;-0,05210595;0,04580135;-0,01348912;1,81008;3,61408;0,8806823;2080767
0,5799487;0,6537764;-27;0,08959378;-0,09511127;-9,816048;39,86526;50,58289;13;5;18;9;4;54;674718787;7;-34;-43;14690936;3761;3219;46;3910096;551110500;31;8;483997100;24182413;187;-0,05131955;0,04706072;-0,0128105;1,816234;3,632675;0,8871806;2080767
0,5255072;0,6841443;-27;0,08004258;-0,09031166;-9,826027;39,90051;50,58289;13;5;18;9;4;55;875345102;10;-3;14;14690936;3762;3225;67;3910832;551111750;31;8;483997122;24182417;187;-0,04706161;0,04445009;-0,01845169;1,841081;3,566523;0,8571604;2080767
0,5499059;0,6999178;-28;0,08979835;-0,09518017;-9,820931;39,88037;50,58289;13;5;18;9;4;56;475811638;-6;-21;25;14690936;3766;3228;44;3911404;551112250;31;8;483997133;24182420;187;-0,05204524;0,04602209;-0,02082202;1,853641;3,534826;0,8891402;2080767
0,5619869;0,6911822;-28;0,08255067;-0,08052497;-9,82125;39,89044;50,58289;13;5;18;9;4;57;676589331;1;0;-11;14690936;3774;3237;43;3912252;551113500;31;8;483997149;24182421;187;-0,05417283;0,03815736;-0,01512467;1,87901;3,557848;0,8468317;2080767
0,5718999;0,7233545;-29;0,07776362;-0,09035487;-9,821099;39,87534;50,58289;13;5;18;9;4;57;936589398;1;0;-11;14690936;3777;3238;43;3912252;551113750;31;8;483997157;24182422;187;-0,05027191;0,03831401;-0,01770343;1,883269;3,521149;0,821054;2080767
0,5672939;0,7562596;-29;0,0849276;-0,09516798;-9,801348;39,90051;50,58289;13;5;18;9;4;58;296856024;-28;7;-14;14690936;3780;3239;95;3912744;551114000;31;8;483997161;24182424;187;-0,05915149;0,03890808;-0,0244231;1,891813;3,500485;0,8505452;2080767
0,542631;0,7499683;-29;0,07787541;-0,08793036;-9,821132;39,89548;50,58289;13;5;18;9;4;59;377521007;-8;5;-18;14690936;3794;3248;51;3913452;551115000;31;8;483997174;24182428;187;-0,07408512;0,03500802;-0,02291121;1,915471;3,54111;0,8637084;2080767
0,5111488;0,7344706;-30;0,09252679;-0,08544913;-9,821033;39,90555;50,58289;13;5;18;9;4;59;917821163;14;19;0;14690936;3811;3265;85;3913829;551115750;31;8;483997184;24182432;187;-0,07512577;0,03574473;-0,02256714;1,926304;3,539591;0,8658694;2080767
0,5110562;0,7148546;-30;0,08514471;-0,09032318;-9,806315;39,89044;50,58289;13;5;18;9;5;0;198144855;-14;-5;28;14690936;3815;3270;65;3914208;551116000;31;8;483997184;24182432;187;-0,07558453;0,0311326;-0,02822878;1,932824;3,567613;0,8815905;2080767
0,507225;0,7001262;-30;0,0804367;-0,10263;-9,815915;39,89548;50,58289;13;5;18;9;5;0;478300300;-19;6;31;14690936;3817;3274;71;3914412;551116250;31;8;483997190;24182436;187;-0,08052815;0,03376128;-0,03002599;1,939362;3,517333;0,8928706;2080767
0,4754007;0,7204311;-30;0,08027451;-0,07316587;-9,806677;39,90051;50,58289;13;5;18;9;5;0;818455946;2;2;30;14690936;3819;3282;43;3914537;551116500;31;8;483997195;24182436;187;-0,07285579;0,02761617;-0,02336257;1,945913;3,505826;0,8424762;2080767
0,4380562;0,7183181;-31;0,08034427;-0,06338558;-9,814194;39,90555;50,58289;13;5;18;9;5;1;418766837;16;12;22;14690936;3826;3292;72;3914905;551117000;31;8;483997201;24182441;187;-0,08069585;0,02216659;-0,01825204;1,95906;3,553889;0,8730476;2080767
0,437654;0,715625;-31;0,08293586;-0,09037004;-9,816069;39,91562;50,58289;13;5;18;9;5;1;659077927;9;14;3;14690936;3828;3294;72;3915396;551117500;31;8;483997204;24182443;187;-0,08390123;0,02101672;-0,01457614;1,965657;3,591605;0,9020502;2080767
0,3934917;0,690703;-31;0,08047622;-0,09029545;-9,80139;39,93576;50,58289;13;5;18;9;5;2;519544597;-4;-5;-12;14690936;3828;3294;50;3916004;551118250;31;8;483997220;24182451;187;-0,07682202;0,01080807;-0,01818264;1,983315;3,575638;0,9375954;2080767
0,4142206;0,6968644;-31;0,07332154;-0,08545706;-9,813788;39,92569;50,58289;13;5;18;9;5;2;819700176;-3;18;-29;14690936;3829;3293;35;3916104;551118500;31;8;483997225;24182452;187;-0,0671268;0,005074634;-0,01501361;1,98996;3,521156;0,8215444;2080767
0,3909351;0,6796983;-32;0,08553784;-0,09765449;-9,806092;39,88037;50,58289;13;5;18;9;5;3;380011334;-1;20;-27;14690936;3830;3292;37;3916391;551119000;31;8;483997232;24182456;187;-0,06381399;-0,00178867;-0,02161557;2,003291;3,534141;0,8118967;2080767
0,3921651;0,665631;-32;0,09528597;-0,08783499;-9,811091;39,89044;50,58289;13;5;18;9;5;3;680322225;-3;3;-9;14690936;3831;3292;43;3916763;551119500;31;8;483997233;24182459;187;-0,06905335;-0,006543876;-0,0213488;2,009972;3,561812;0,8454434;2080767
0,3917223;0,6825495;-32;0,08812211;-0,08543734;-9,823463;39,86526;50,58289;13;5;18;9;5;3;920322492;-34;3;2;14690936;3833;3292;110;3917078;551119750;31;8;483997238;24182463;187;-0,06343329;-0,006718703;-0,02593695;2,014435;3,527149;0,8201374;2080767
0,3822831;0,6940601;-32;0,08567589;-0,08297142;-9,821087;39,8703;50,58289;13;5;18;9;5;4;220623185;-13;-2;31;14690936;3834;3292;59;3917248;551120000;31;8;483997240;24182466;187;-0,06687072;-0,01027322;-0,02840464;2,021137;3,561115;0,8590088;2080767
0,3843922;0,7123284;-32;0,0759173;-0,09765142;-9,80864;39,89044;50,58289;13;5;18;9;5;4;480783963;13;19;40;14690936;3831;3291;49;3917389;551120250;31;8;483997241;24182468;187;-0,06765331;-0,01351003;-0,03132512;2,02785;3,479851;0,8234631;2080767
0,3927174;0,7110053;-32;0,09053278;-0,08047008;-9,816191;39,91058;50,58289;13;5;18;9;5;4;740944540;12;5;25;14690936;3828;3290;57;3917553;551120500;31;8;483997243;24182470;187;-0,07004801;-0,01569848;-0,03176608;2,032329;3,555607;0,8561533;2080767
0,3985086;0,7034035;-33;0,06877962;-0,08792572;-9,828498;39,89044;50,58289;13;5;18;9;5;5;41100052;-34;-11;22;14690936;3826;3290;93;3917822;551120750;31;8;483997241;24182473;187;-0,07947291;-0,01997215;-0,03388062;2,039057;3,491642;0,8516936;2080767
0,3862907;0,7166738;-33;0,09538618;-0,09267194;-9,806068;39,92065;50,58289;13;5;18;9;5;5;301255432;-18;5;34;14690936;3823;3289;63;3918003;551121000;31;8;483997240;24182475;187;-0,08298245;-0,02325691;-0,02189435;2,045794;3,514922;0,8640425;2080767
0,4014866;0,723455;-33;0,08570786;-0,07556651;-9,818753;39,91562;50,58289;13;5;18;9;5;5;541411143;-19;16;38;14690936;3820;3290;61;3918177;551121250;31;8;483997240;24182477;187;-0,08519409;-0,02455688;-0,02574534;2,05029;3,596387;0,8943765;2080767
0,395302;0,7271516;-33;0,09302378;-0,1024769;-9,80591;39,93073;50,58289;13;5;18;9;5;5;841566788;-25;-2;22;14690936;3818;3290;89;3918431;551121500;31;8;483997238;24182479;187;-0,0934168;-0,02878332;-0,02978666;2,057043;3,530344;0,8831689;2080767
0,4005269;0,7387172;-33;0,08819327;-0,09270033;-9,8135;39,91058;50,58289;13;5;18;9;5;6;101722167;27;-28;-9;14690936;3820;3292;77;3918651;551121750;31;8;483997236;24182481;187;-0,09953687;-0,03224885;-0,03191219;2,063802;3,563664;0,9024023;2080767
0,3928909;0,7385301;-33;0,08092659;-0,0853696;-9,818625;39,93073;50,58289;13;5;18;9;5;6;381859547;12;4;-15;14690936;3821;3294;77;3919061;551122250;31;8;483997235;24182483;187;-0,1032474;-0,03538484;-0,03808527;2,070571;3,591244;0,9098164;2080767
0,4334084;0,7583532;-34;0,0809439;-0,09513323;-9,811082;39,91562;50,58289;13;5;18;9;5;6;962344150;-30;7;-31;14690936;3825;3296;75;3919540;551122750;31;8;483997230;24182487;187;-0,1134206;-0,03954705;-0,04300072;2,084125;3,568554;0,9180591;2080767
0,4072962;0,7690006;-34;0,08572969;-0,09260222;-9,798822;39,91058;50,58289;13;5;18;9;5;7;242499731;10;5;-39;14690936;3827;3295;50;3919682;551123000;31;8;483997229;24182488;187;-0,1116355;-0,0391281;-0,03926034;2,088649;3,660429;0,9468808;2080767
0,3986264;0,7879137;-34;0,06664702;-0,1001186;-9,830694;39,92569;50,58289;13;5;18;9;5;7;542655309;-3;2;-31;14690936;3830;3299;38;3919792;551123250;31;8;483997228;24182489;187;-0,1025547;-0,0364693;-0,03899057;2,095439;3,670148;0,9264314;2080767
0,3791719;0,7721379;-34;0,1004553;-0,08523073;-9,808622;39,87534;50,58289;13;5;18;9;5;7;802810821;-23;-16;-12;14690936;3832;3302;91;3920053;551123500;31;8;483997224;24182490;187;-0,113097;-0,04122426;-0,03922748;2,102237;3,558975;0,8616869;2080767
0,3666849;0,7801082;-34;0,08832639;-0,09259549;-9,806136;39,88037;50,58289;13;5;18;9;5;8;363121780;4;18;36;14690936;3838;3312;43;3920636;551124250;31;8;483997214;24182493;187;-0,1283042;-0,05030772;-0,04139223;2,115847;3,618999;0,8965485;2080767
0,3342671;0,8068989;-35;0,07638752;-0,09019125;-9,820966;39,88037;50,58289;13;5;18;9;5;8;903425272;-12;-16;25;14690936;3840;3323;58;3920960;551124750;31;8;483997210;24182494;187;-0,1176919;-0,05176319;-0,03368132;2,127206;3,593324;0,8633007;2080767
0,3325599;0,8057852;-35;0,08368015;-0,09507442;-9,818349;39,89548;50,50659;13;5;18;9;5;9;143585917;-12;-16;25;14690936;3840;3323;58;3920960;551124750;31;8;483997204;24182495;187;-0,1330332;-0,06058711;-0,03537063;2,131752;3,572679;0,858082;2080767
0,3214384;0,8192047;-35;0,1002009;0,05705514;-9,828536;39,88037;50,58289;13;5;18;9;5;9;704055052;21;-1;23;14690936;3844;3340;77;3921512;551125500;31;8;483997196;24182495;187;-0,1322213;-0,06307401;-0,0291782;2,145399;3,605577;0,8650476;2080767
0,3321919;0,8126976;-35;0,1174737;-0,009103771;-9,819701;39,86526;50,58289;13;5;18;9;5;9;964210764;-9;-17;-1;14690936;3848;3345;65;3921699;551125750;31;8;483997188;24182496;187;-0,1401169;-0,07095697;-0,02758594;2,152229;3,538583;0,8577693;2080767
0,3046784;0,8119978;-35;0,09590445;-0,06067654;-9,826221;39,89044;50,58289;13;5;18;9;5;10;244366211;4;-9;-20;14690936;3850;3348;50;3921843;551126000;31;8;483997184;24182495;187;-0,1390787;-0,0729608;-0,02707092;2,156782;3,62056;0,8884985;2080767
0,2977378;0,8027626;-36;0,06453741;-0,1049292;-9,832984;39,90051;50,58289;13;5;18;9;5;10;544521722;26;2;-25;14690936;3852;3353;86;3922089;551126250;31;8;483997178;24182496;187;-0,1516646;-0,08377175;-0,02778627;2,163618;3,542721;0,8641753;2080767
0,2900403;0,8068883;-36;0,08829241;-0,0580462;-9,787138;39,89044;50,58289;13;5;18;9;5;11;84826347;18;-2;-31;14690936;3857;3364;72;3922484;551126750;31;8;483997167;24182496;187;-0,1622527;-0,09586611;-0,03019645;2,177292;3,597477;0,8933611;2080767
0,2693591;0,8006027;-36;0,06667286;-0,0973281;-9,791465;39,89044;50,50659;13;5;18;9;5;11;344985528;0;-5;-45;14690936;3860;3372;43;3922615;551127000;31;8;483997166;24182495;187;-0,1504772;-0,09274475;-0,03347375;2,181852;3,55753;0,8513298;2080767
0,2586032;0,821054;-36;0,1007436;-0,05314966;-9,809157;39,86526;50,58289;13;5;18;9;5;11;565126106;17;-27;-43;14690936;3863;3380;56;3922776;551127250;31;8;483997162;24182495;187;-0,1481773;-0,09446;-0,02841752;2,188692;3,574341;0,8557894;2080767
0,2796283;0,795975;-36;0,09377127;-0,1120451;-9,812937;39,88541;50,58289;13;5;18;9;5;11;865455130;-21;12;-10;14690936;3867;3392;87;3923207;551127750;31;8;483997158;24182494;187;-0,1536643;-0,101214;-0,02589962;2,195533;3,598012;0,8705869;2080767
0,2828265;0,8070593;-36;0,09607743;-0,08993419;-9,808466;39,88037;50,58289;13;5;18;9;5;12;105455063;-21;12;-10;14690936;3867;3392;87;3923207;551127750;31;8;483997153;24182494;187;-0,1606242;-0,1086945;-0,03139935;2,200092;3,59137;0,882638;2080767
0,2985889;0,806447;-37;0,08393373;-0,0899465;-9,808584;39,88541;50,58289;13;5;18;9;5;12;405610511;23;16;10;14690936;3872;3403;97;3923808;551128250;31;8;483997147;24182493;187;-0,1674998;-0,1147862;-0,03506473;2,206933;3,632436;0,9136589;2080767
0,2776152;0,8100477;-37;0,09131878;-0,0899753;-9,818309;39,88037;50,58289;13;5;18;9;5;12;665862067;37;4;20;14690936;3875;3408;103;3924104;551128500;31;8;483997139;24182493;187;-0,1822857;-0,1278044;-0,03506163;2,213774;3,675985;0,938938;2080767
0,2496585;0,8192374;-37;0,09850383;-0,08007129;-9,806181;39,87534;50,58289;13;5;18;9;5;12;925861934;-22;1;27;14690936;3878;3413;80;3924335;551128750;31;8;483997134;24182493;187;-0,1815481;-0,1300351;-0,0342257;2,218335;3,674786;0,9491926;2080767
0,2672112;0,8420287;-37;0,07921185;-0,08998755;-9,820855;39,88037;50,58289;13;5;18;9;5;13;186227293;-2;-16;25;14690936;3880;3420;40;3924449;551129000;31;8;483997128;24182493;187;-0,1957472;-0,1416674;-0,03350138;2,225175;3,715919;0,9630706;2080767
0,276334;0,8505377;-37;0,0817124;-0,09234621;-9,815856;39,89548;50,58289;13;5;18;9;5;13;446227293;-2;-16;25;14690936;3880;3420;40;3924449;551129000;31;8;483997130;24182493;187;-0,1736086;-0,1256524;-0,0241465;2,229734;3,653096;0,8947386;2080767
0,2846148;0,8555731;-38;0,09142397;-0,09459604;-9,796094;39,89548;50,58289;13;5;18;9;5;14;286854742;47;14;-20;14690936;3889;3440;107;3925287;551130000;31;8;483997120;24182491;187;-0,1710146;-0,1246221;-0,02115115;2,250245;3,611147;0,877607;2080767
0,2771366;0,8382679;-38;0,09653616;-0,08726765;-9,818213;39,90555;50,58289;13;5;18;9;5;14;627010319;-6;0;-46;14690936;3892;3444;42;3925421;551130250;31;8;483997118;24182491;187;-0,1634348;-0,118322;-0,01337727;2,257079;3,609544;0,8529741;2080767
0,2765101;0,8324413;-38;0,08927127;-0,0994317;-9,805785;39,90051;50,58289;13;5;18;9;5;14;907166165;-6;0;-26;14690936;3896;3446;46;3925719;551130750;31;8;483997120;24182491;187;-0,1439471;-0,1055555;-0,01342614;2,263911;3,628072;0,8625793;2080767
0,2714232;0,8362858;-38;0,09171557;-0,08224558;-9,81101;39,91058;50,58289;13;5;18;9;5;15;227476925;10;-6;-36;14690936;3897;3447;52;3925869;551131000;31;8;483997116;24182491;187;-0,1463812;-0,1079929;-0,01818454;2,270741;3,634144;0,8558578;2080767
0,2340971;0,826725;-38;0,09907342;-0,07972912;-9,810985;39,90555;50,58289;13;5;18;9;5;15;807788149;27;-23;-42;14690936;3896;3448;69;3926217;551131500;31;8;483997110;24182492;187;-0,1528614;-0,1159209;-0,01835991;2,284396;3,566083;0,8387436;2080767
0,2411149;0,8013397;-39;0,08449779;-0,091938;-9,801087;39,90051;50,58289;13;5;18;9;5;16;388254553;-11;-9;-13;14690936;3897;3451;71;3926794;551132250;31;8;483997104;24182492;187;-0,1585253;-0,125888;-0,02578105;2,29804;3,608908;0,8701695;2080767
0,2203579;0,7832147;-39;0,0969023;-0,08201718;-9,813382;39,90051;50,58289;13;5;18;9;5;17;528864603;-2;-3;22;14690936;3906;3457;44;3927702;551133250;31;8;483997095;24182491;187;-0,1498864;-0,129322;-0,02066071;2,323028;3,70313;0,937659;2080767
0,2243244;0,8077238;-39;0,06781926;-0,08699342;-9,82089;39,90051;50,58289;13;5;18;9;5;17;769029382;12;14;21;14690936;3911;3461;65;3927887;551133500;31;8;483997093;24182491;187;-0,1505756;-0,1304184;-0,01617779;2,329837;3,598322;0,8728396;2080767
0,2069323;0,7981285;-40;0,08003017;-0,07960131;-9,825815;39,90555;50,58289;13;5;18;9;5;17;989187894;17;-6;27;14690936;3914;3463;65;3928075;551133750;31;8;483997092;24182491;187;-0,1495051;-0,1321493;-0,01536851;2,334374;3,583181;0,8702526;2080767
0,1945061;0,7584956;-40;0,07998435;-0,07949191;-9,81356;39,92569;50,58289;13;5;18;9;5;18;349329608;-2;2;41;14690936;3916;3465;43;3928199;551134000;31;8;483997091;24182491;187;-0,1409016;-0,1303287;-0,01550146;2,341178;3,585057;0,8454362;2080767
0,1816222;0,7700941;-40;0,09215653;-0,08678857;-9,80841;39,93576;50,58289;13;5;18;9;5;18;609498786;25;13;26;14690936;3919;3469;83;3928436;551134250;31;8;483997088;24182491;187;-0,1462213;-0,1389332;-0,01998489;2,34798;3,616761;0,8729417;2080767
0,2001085;0,7401924;-40;0,09221178;-0,08679905;-9,813302;39,90555;50,58289;13;5;18;9;5;18;869654564;18;9;-16;14690936;3927;3479;90;3929010;551134750;31;8;483997084;24182491;187;-0,15309;-0,1485771;-0,01816955;2,354779;3,656478;0,9044756;2080767
0,2130516;0,7834985;-40;0,05584741;-0,1382826;-9,797896;39,90051;50,58289;13;5;18;9;5;19;429965390;16;5;-34;14690936;3931;3483;65;3929196;551135000;31;8;483997078;24182492;187;-0,1584962;-0,1616512;-0,0108773;2,366105;3,680001;0,9194912;2080767
0,1792954;0,7596177;-40;0,07555638;-0,128472;-9,822407;39,88541;50,58289;13;5;18;9;5;19;670276481;18;-9;-30;14690936;3937;3492;72;3929538;551135500;31;8;483997079;24182492;187;-0,1459342;-0,1502901;-0,01229105;2,372897;3,686728;0,8982453;2080767
0,1634099;0,7569935;-41;0,02602654;-0,3054463;-9,897756;39,92569;50,58289;13;5;18;9;5;20;270587774;42;-13;-34;14690936;3940;3500;94;3929941;551136000;31;8;483997076;24182493;187;-0,1373162;-0,1490112;-0,01712017;2,386476;3,631779;0,8831437;2080767
0,1252313;0,7379507;-41;0,08988485;-0,08895402;-9,79857;39,91058;50,58289;13;5;18;9;5;21;151054512;23;4;10;14690936;3954;3514;114;3930928;551136750;31;8;483997061;24182492;187;-0,161624;-0,1919619;-0,02744347;2,404565;3,722683;0,9561149;2080767
0,1354305;0,7308008;-41;0,06588816;-0,1111664;-9,822858;39,89548;50,58289;13;5;18;9;5;21;431210025;38;0;23;14690936;3959;3518;106;3931232;551137000;31;8;483997059;24182492;187;-0,1651351;-0,200842;-0,03130271;2,411345;3,77313;0,9780907;2080767
0,1499032;0,7664515;-42;0,09969256;-0,07408861;-9,801217;39,90051;50,58289;13;5;18;9;5;21;751521049;10;6;38;14690936;3967;3529;51;3931609;551137500;31;8;483997065;24182494;187;-0,142064;-0,1769975;-0,02906894;2,418124;3,814789;0,9850258;2080767
0,1400079;0,7660734;-42;0,09264243;-0,09124845;-9,81319;39,89044;50,58289;13;5;18;9;5;22;11676361;-1;4;48;14690936;3971;3535;44;3931745;551137750;31;8;483997067;24182495;187;-0,1288925;-0,162022;-0,02995014;2,424901;3,673444;0,8791184;2080767
0,1672637;0,7489047;-55;0,0975806;-0,08116829;-9,805948;39,91058;50,58289;13;5;18;9;5;22;932292876;3;-10;26;14690936;3981;3553;40;3932310;551138750;31;8;483997070;24182501;187;-0,1021799;-0,1287918;-0,01979025;1,248526;3,69352;0,8515993;2080767
0,1676875;0,7330934;-56;0,1001562;-0,09589852;-9,812966;39,90051;50,58289;13;5;18;9;5;23;492609834;1;-1;-16;14690936;3982;3556;43;3932676;551139250;31;8;483997062;24182503;187;-0,1191004;-0,1551401;-0,01471468;0,9031394;3,714265;0,8651382;2080767
0,1875728;0,7292911;-57;0,102578;-0,09089468;-9,808139;39,92065;50,58289;13;5;18;9;5;23;752765147;-25;-16;-12;14690936;3982;3558;92;3932938;551139500;31;8;483997064;24182505;187;-0,1073398;-0,1415822;-0,01236305;0,8458349;3,672331;0,8352147;2080767
0,2050993;0,7500017;-57;0,09286793;-0,1006728;-9,803122;39,91058;50,58289;13;5;18;9;5;24;32867460;3;9;-2;14690936;3983;3560;57;3933101;551139750;31;8;483997062;24182507;187;-0,1080273;-0,1428962;-0,007721494;0,7780012;3,602562;0,832324;2080767
0,2375952;0,7172493;-58;0,1123404;-0,08578237;-9,800767;39,92569;50,58289;13;5;18;9;5;25;493853934;-15;0;5;14690936;3984;3571;111;3934607;551141250;31;8;483997047;24182513;187;-0,1252743;-0,1597235;-0,002881807;0,5974801;3,743268;0,9256282;2080767
0,2245507;0,7068902;-58;0,1003147;-0,09067997;-9,80813;39,90051;50,58289;13;5;18;9;5;25;834009512;3;11;16;14690936;3983;3573;50;3934752;551141500;31;8;483997046;24182514;187;-0,1170383;-0,1503974;-0,003532957;0,5784859;3,662313;0,8917624;2080767
0,2353658;0,710927;-58;0,0713196;-0,08585688;-9,828084;39,88037;50,58289;13;5;18;9;5;26;354320539;18;0;34;14690936;3978;3571;60;3935116;551142000;31;8;483997042;24182515;187;-0,1164525;-0,150162;7,646499E-05;0,5481932;3,668895;0,8908767;2080767
0,2265141;0,7230333;-59;0,07852922;-0,0807895;-9,813391;39,89044;50,58289;13;5;18;9;5;26;954787273;9;14;41;14690936;3997;3584;49;3935848;551142750;31;7;483997038;24182517;187;-0,1133009;-0,1467985;0,009254381;0,5233324;3,753734;0,9445708;2080767
0,1965277;0,675022;-59;0,09789922;-0,07327718;-9,801123;39,89044;50,58289;13;5;18;9;5;27;555094298;-29;-14;20;14690936;4009;3595;107;3936302;551143250;31;8;483997031;24182519;187;-0,115193;-0,1537651;0,003431592;0,5011183;3,772957;0,9107313;2080767
0,231784;0,6690798;-59;0,09550309;-0,07574071;-9,803551;39,89044;50,58289;13;5;18;9;5;27;835253943;29;7;-2;14690936;4020;3605;142;3936708;551143500;31;7;483997025;24182520;187;-0,1211214;-0,1653964;0,001305743;0,4912652;3,724081;0,9283039;2097151
0,2044142;0,6617794;-59;0,09315474;-0,08064318;-9,808364;39,89548;50,58289;13;5;18;9;5;28;115409056;-11;7;-19;14690936;4035;3616;70;3936909;551143750;31;7;483997022;24182521;187;-0,1204762;-0,168012;0,004627455;0,4838262;3,757658;0,9360484;2097151
0,2114334;0,6517246;-59;0,08842961;-0,09287404;-9,813038;39,90555;50,58289;13;5;18;9;5;28;956031439;-50;-7;-32;14690936;4092;3662;116;3938038;551144750;31;7;483997006;24182525;187;-0,1218555;-0,1852985;0,01367165;0,4659335;3,844405;0,9723374;2097151
0,2212605;0,7149686;-60;0,08589715;-0,07803938;-9,803588;39,87534;50,58289;13;5;18;9;5;30;156653688;-21;4;14;3513815;4145;3704;128;2318588;551145750;31;7;483996983;24182526;187;-0,1347473;-0,2080846;-0,0007395216;0,4447837;3,93725;1,010477;2097151
0,2163342;0,7215798;-60;0,09324803;-0,07799257;-9,805958;39,88037;50,58289;13;5;18;9;5;30;717120224;-6;16;25;3513815;4184;3740;61;2319920;551146500;31;7;483996972;24182526;187;-0,1423418;-0,2202211;0,003800862;0,4368239;4,042554;1,033234;2097151
0,2023292;0,7551541;-60;0,1006901;-0,09496442;-9,800652;39,86526;50,58289;13;5;18;9;5;31;637586827;11;5;19;3513815;4216;3776;74;2321093;551147250;31;7;483996963;24182528;187;-0,1340831;-0,1970498;0,002436105;0,4276278;4,003918;0,974749;2097151
0,1816749;0,7783595;-60;0,07645077;-0,09015211;-9,813246;39,89548;50,58289;13;5;18;9;5;31;897870851;-22;2;-25;3513815;4239;3796;90;2322119;551147750;31;7;483996957;24182529;187;-0,1422852;-0,206593;-0,006791911;0,4245155;4,05587;0,9978768;2097151
0,1961152;0,7905709;-60;0,09580681;-0,07775673;-9,803508;39,92569;50,58289;13;5;18;9;5;32;238035831;-24;-1;-21;3513815;4242;3800;93;2322572;551148000;31;8;483996951;24182532;187;-0,1471863;-0,2070421;-0,006165241;0,4227017;4,100848;1,009291;2097151
0,1735835;0,8253371;-60;0,0741561;-0,0851487;-9,820706;39,92569;50,58289;13;5;18;9;5;32;518209076;-1;-1;-20;3513815;4242;3805;46;2322797;551148250;31;8;483996951;24182533;187;-0,1354778;-0,187705;-0,00497092;0,4208954;3,974639;0,9322634;2097151
0,1814891;0,8178969;-61;0,09852907;-0,09224755;-9,808095;39,92569;50,58289;13;5;18;9;5;33;718986639;-17;27;7;3513815;4237;3832;78;2324490;551149500;31;8;483996931;24182538;187;-0,1492503;-0,1913763;-0,009999059;0,4125488;4,036015;0,926497;2097151
0,2126692;0,7947819;-61;0,08404439;-0,08735146;-9,818128;39,91058;50,58289;13;5;18;9;5;34;279297465;-30;-19;34;3513815;4235;3837;83;2325254;551150000;31;8;483996916;24182543;187;-0,1593427;-0,1966354;-0,01026605;0,4098843;3,981972;0,9292358;2097151
0,2388747;0,8274871;-61;0,1058973;-0,1042908;-9,795539;39,91058;50,58289;13;5;18;9;5;34;879764732;-36;-6;35;3513815;4237;3844;93;2326304;551150750;31;8;483996904;24182546;187;-0,1583386;-0,1899585;-0,0116967;0,4074971;4,005666;0,9138033;2097151
